127.0.0.1 - - [18/Jun/2021:08:57:29 +0800] "GET /first-web/home.jsp?page=mainPage HTTP/1.1" 200 7601
127.0.0.1 - - [18/Jun/2021:08:57:29 +0800] "GET /first-web/imgs/title.ico HTTP/1.1" 200 39729
127.0.0.1 - - [18/Jun/2021:08:58:08 +0800] "GET /first-web/home.jsp HTTP/1.1" 500 4501
127.0.0.1 - - [18/Jun/2021:08:58:08 +0800] "GET /favicon.ico HTTP/1.1" 404 708
127.0.0.1 - - [18/Jun/2021:08:58:09 +0800] "GET /first-web/home.jsp HTTP/1.1" 200 3461
127.0.0.1 - - [18/Jun/2021:08:58:09 +0800] "GET /res/css/form.css HTTP/1.1" 404 713
127.0.0.1 - - [18/Jun/2021:08:58:09 +0800] "GET /first-web/home.jsp?page=mainPage HTTP/1.1" 200 7601
127.0.0.1 - - [18/Jun/2021:08:58:10 +0800] "GET /first-web/imgs/title.ico HTTP/1.1" 200 39729
127.0.0.1 - - [18/Jun/2021:08:58:10 +0800] "GET /first-web/home.jsp HTTP/1.1" 200 3461
127.0.0.1 - - [18/Jun/2021:08:58:10 +0800] "GET /res/css/form.css HTTP/1.1" 404 713
127.0.0.1 - - [18/Jun/2021:08:58:10 +0800] "GET /first-web/home.jsp?page=mainPage HTTP/1.1" 200 7601
127.0.0.1 - - [18/Jun/2021:08:58:11 +0800] "GET /first-web/imgs/title.ico HTTP/1.1" 200 39729
127.0.0.1 - - [18/Jun/2021:08:58:11 +0800] "GET /first-web/home.jsp HTTP/1.1" 200 3461
127.0.0.1 - - [18/Jun/2021:08:58:11 +0800] "GET /res/css/form.css HTTP/1.1" 404 713
127.0.0.1 - - [18/Jun/2021:08:58:11 +0800] "GET /first-web/home.jsp?page=mainPage HTTP/1.1" 200 7601
127.0.0.1 - - [18/Jun/2021:08:58:11 +0800] "GET /first-web/imgs/title.ico HTTP/1.1" 200 39729
127.0.0.1 - - [18/Jun/2021:08:58:13 +0800] "GET /first-web/user-main.jsp?page=usermainPage HTTP/1.1" 200 1987
127.0.0.1 - - [18/Jun/2021:08:58:13 +0800] "GET /first-web/res/layer/layer.js HTTP/1.1" 200 21343
127.0.0.1 - - [18/Jun/2021:08:58:13 +0800] "GET /first-web/res/js/jquery.min.js HTTP/1.1" 404 727
127.0.0.1 - - [18/Jun/2021:08:58:13 +0800] "GET /first-web/res/css/bootstrap.min.css HTTP/1.1" 404 732
127.0.0.1 - - [18/Jun/2021:08:58:13 +0800] "GET /first-web/res/css/userInfo.css HTTP/1.1" 200 1417
127.0.0.1 - - [18/Jun/2021:08:58:13 +0800] "GET /first-web/res/js/jquery.min.js HTTP/1.1" 404 727
127.0.0.1 - - [18/Jun/2021:08:58:13 +0800] "GET /first-web/res/css/bootstrap.min.css HTTP/1.1" 404 732
127.0.0.1 - - [18/Jun/2021:08:58:13 +0800] "GET /first-web/user-main.jsp?page=orderPage HTTP/1.1" 200 11668
127.0.0.1 - - [18/Jun/2021:08:58:13 +0800] "GET /first-web/css/shoppingCart.css HTTP/1.1" 200 3945
127.0.0.1 - - [18/Jun/2021:08:58:31 +0800] "GET /first-web/home.jsp HTTP/1.1" 500 4501
127.0.0.1 - - [18/Jun/2021:08:58:32 +0800] "GET /first-web/home.jsp HTTP/1.1" 200 3461
127.0.0.1 - - [18/Jun/2021:08:58:32 +0800] "GET /res/css/form.css HTTP/1.1" 404 713
127.0.0.1 - - [18/Jun/2021:08:58:32 +0800] "GET /first-web/home.jsp?page=mainPage HTTP/1.1" 200 7601
127.0.0.1 - - [18/Jun/2021:08:58:32 +0800] "GET /first-web/imgs/title.ico HTTP/1.1" 200 39729
127.0.0.1 - - [18/Jun/2021:08:58:33 +0800] "GET /first-web/home.jsp HTTP/1.1" 200 3461
127.0.0.1 - - [18/Jun/2021:08:58:33 +0800] "GET /res/css/form.css HTTP/1.1" 404 713
127.0.0.1 - - [18/Jun/2021:08:58:33 +0800] "GET /first-web/home.jsp?page=mainPage HTTP/1.1" 200 7601
127.0.0.1 - - [18/Jun/2021:08:58:33 +0800] "GET /first-web/imgs/title.ico HTTP/1.1" 200 39729
127.0.0.1 - - [18/Jun/2021:08:58:34 +0800] "GET /first-web/home.jsp HTTP/1.1" 200 3461
127.0.0.1 - - [18/Jun/2021:08:58:34 +0800] "GET /res/css/form.css HTTP/1.1" 404 713
127.0.0.1 - - [18/Jun/2021:08:58:34 +0800] "GET /first-web/home.jsp?page=mainPage HTTP/1.1" 200 7601
127.0.0.1 - - [18/Jun/2021:08:58:34 +0800] "GET /first-web/imgs/title.ico HTTP/1.1" 200 39729
127.0.0.1 - - [18/Jun/2021:08:58:36 +0800] "GET /first-web/home.jsp HTTP/1.1" 500 4287
127.0.0.1 - - [18/Jun/2021:08:59:18 +0800] "GET /first-web/home.jsp HTTP/1.1" 200 3461
127.0.0.1 - - [18/Jun/2021:08:59:18 +0800] "GET /res/css/form.css HTTP/1.1" 404 713
127.0.0.1 - - [18/Jun/2021:08:59:18 +0800] "GET /first-web/home.jsp?page=mainPage HTTP/1.1" 200 7601
